%%wl	rayleigh_cross_section_scattering	ozone_cross_section_absorption	aerosol_cross_section_scattering	aerosol_cross_section_absorption
397.8	1.7137e-36	2.0792e-33	2.6947e-17	9.56424e-17
397.9	1.71185e-36	2.0706e-33	2.69461e-17	9.55991e-17
398	1.71e-36	2.062e-33	2.69451e-17	9.55557e-17
398.1	1.70815e-36	2.0534e-33	2.69441e-17	9.55123e-17
398.2	1.7063e-36	2.0448e-33	2.69431e-17	9.54549e-17
398.3	1.70445e-36	2.0362e-33	2.69421e-17	9.53959e-17
398.4	1.7026e-36	2.0276e-33	2.69411e-17	9.53369e-17
398.5	1.70075e-36	2.019e-33	2.69401e-17	9.52779e-17
398.6	1.6989e-36	2.0104e-33	2.69392e-17	9.52188e-17
398.7	1.69705e-36	2.0018e-33	2.69382e-17	9.51598e-17
398.8	1.6952e-36	1.9932e-33	2.69372e-17	9.51008e-17
398.9	1.69335e-36	1.9846e-33	2.69362e-17	9.50418e-17
399	1.6915e-36	1.976e-33	2.69352e-17	9.49828e-17
399.1	1.68965e-36	1.9674e-33	2.6934e-17	9.49513e-17
399.2	1.6878e-36	1.9588e-33	2.69328e-17	9.49266e-17
399.3	1.68595e-36	1.9502e-33	2.69317e-17	9.49019e-17
399.4	1.6841e-36	1.9416e-33	2.69305e-17	9.48772e-17
399.5	1.68225e-36	1.933e-33	2.69293e-17	9.48526e-17
399.6	1.6804e-36	1.9244e-33	2.69281e-17	9.48279e-17
399.7	1.67855e-36	1.9158e-33	2.69269e-17	9.48032e-17
399.8	1.6767e-36	1.9072e-33	2.69257e-17	9.47785e-17
399.9	1.67485e-36	1.8986e-33	2.69245e-17	9.47539e-17
400	1.673e-36	1.89e-33	2.69233e-17	9.47491e-17
400.1	1.67136e-36	1.8814e-33	2.69221e-17	9.47576e-17
400.2	1.66972e-36	1.8728e-33	2.69209e-17	9.47661e-17
400.3	1.66808e-36	1.8642e-33	2.69197e-17	9.47746e-17
400.4	1.66644e-36	1.8556e-33	2.69186e-17	9.47831e-17
400.5	1.6648e-36	1.847e-33	2.69174e-17	9.47916e-17
400.6	1.66316e-36	1.8384e-33	2.69162e-17	9.48001e-17
400.7	1.66152e-36	1.8298e-33	2.6915e-17	9.48086e-17
400.8	1.65988e-36	1.8212e-33	2.69138e-17	9.48171e-17
400.9	1.65824e-36	1.8126e-33	2.69126e-17	9.48231e-17
401	1.6566e-36	1.804e-33	2.69113e-17	9.48234e-17
401.1	1.65496e-36	1.7954e-33	2.691e-17	9.48238e-17
401.2	1.65332e-36	1.7868e-33	2.69087e-17	9.48241e-17
401.3	1.65168e-36	1.7782e-33	2.69074e-17	9.48244e-17
401.4	1.65004e-36	1.7696e-33	2.69061e-17	9.48247e-17
401.5	1.6484e-36	1.761e-33	2.69048e-17	9.48251e-17
401.6	1.64676e-36	1.7524e-33	2.69035e-17	9.48254e-17
401.7	1.64512e-36	1.7438e-33	2.69022e-17	9.48257e-17
401.8	1.64348e-36	1.7352e-33	2.69009e-17	9.48223e-17
401.9	1.64184e-36	1.7266e-33	2.68996e-17	9.4785e-17
402	1.6402e-36	1.718e-33	2.68983e-17	9.47476e-17
402.1	1.63856e-36	1.7094e-33	2.6897e-17	9.47103e-17
402.2	1.63692e-36	1.7008e-33	2.68957e-17	9.4673e-17
402.3	1.63528e-36	1.6922e-33	2.68944e-17	9.46357e-17
402.4	1.63364e-36	1.6836e-33	2.68931e-17	9.45984e-17
402.5	1.632e-36	1.675e-33	2.68918e-17	9.45611e-17
402.6	1.63036e-36	1.6664e-33	2.68905e-17	9.45238e-17
402.7	1.62872e-36	1.6578e-33	2.68893e-17	9.44865e-17
402.8	1.62708e-36	1.6492e-33	2.68879e-17	9.44492e-17
402.9	1.62544e-36	1.6406e-33	2.68865e-17	9.4412e-17
403	1.6238e-36	1.632e-33	2.68851e-17	9.43748e-17
403.1	1.62216e-36	1.6234e-33	2.68837e-17	9.43376e-17
403.2	1.62052e-36	1.6148e-33	2.68823e-17	9.43004e-17
403.3	1.61888e-36	1.6062e-33	2.68809e-17	9.42632e-17
403.4	1.61724e-36	1.5976e-33	2.68795e-17	9.4226e-17
403.5	1.6156e-36	1.589e-33	2.68781e-17	9.41888e-17
403.6	1.61396e-36	1.5804e-33	2.68767e-17	9.41516e-17
403.7	1.61232e-36	1.5718e-33	2.68753e-17	9.41379e-17
403.8	1.61068e-36	1.5632e-33	2.68739e-17	9.41477e-17
403.9	1.60904e-36	1.5546e-33	2.68725e-17	9.41575e-17
404	1.6074e-36	1.546e-33	2.68711e-17	9.41672e-17
404.1	1.60576e-36	1.5374e-33	2.68697e-17	9.4177e-17
404.2	1.60412e-36	1.5288e-33	2.68683e-17	9.41868e-17
404.3	1.60248e-36	1.5202e-33	2.68669e-17	9.41966e-17
404.4	1.60084e-36	1.5116e-33	2.68655e-17	9.42064e-17
404.5	1.5992e-36	1.503e-33	2.68641e-17	9.42162e-17
404.6	1.59756e-36	1.4944e-33	2.68627e-17	9.42334e-17
404.7	1.59592e-36	1.4858e-33	2.68612e-17	9.42804e-17
404.8	1.59428e-36	1.4772e-33	2.68597e-17	9.43274e-17
404.9	1.59264e-36	1.4686e-33	2.68582e-17	9.43744e-17
405	1.591e-36	1.46e-33	2.68567e-17	9.44214e-17
405.1	1.58936e-36	1.49828e-33	2.68552e-17	9.44683e-17
405.2	1.58772e-36	1.53656e-33	2.68537e-17	9.45153e-17
405.3	1.58608e-36	1.57484e-33	2.68522e-17	9.45623e-17
405.4	1.58444e-36	1.61312e-33	2.68507e-17	9.46093e-17
405.5	1.5828e-36	1.6514e-33	2.68492e-17	9.46563e-17
405.6	1.58116e-36	1.68968e-33	2.68476e-17	9.46836e-17
405.7	1.57952e-36	1.72796e-33	2.68461e-17	9.47088e-17
405.8	1.57788e-36	1.76624e-33	2.68446e-17	9.4734e-17
405.9	1.57624e-36	1.80452e-33	2.68431e-17	9.47591e-17
406	1.5746e-36	1.8428e-33	2.68416e-17	9.47843e-17
406.1	1.57296e-36	1.88108e-33	2.68401e-17	9.48094e-17
406.2	1.57132e-36	1.91936e-33	2.68386e-17	9.48346e-17
406.3	1.56968e-36	1.95764e-33	2.68371e-17	9.48598e-17
406.4	1.56804e-36	1.99592e-33	2.68356e-17	9.48849e-17
406.5	1.5664e-36	2.0342e-33	2.68341e-17	9.48861e-17
406.6	1.56476e-36	2.07248e-33	2.68326e-17	9.48712e-17
406.7	1.56312e-36	2.11076e-33	2.68311e-17	9.48563e-17
406.8	1.56148e-36	2.14904e-33	2.68296e-17	9.48414e-17
406.9	1.55984e-36	2.18732e-33	2.68282e-17	9.48265e-17
407	1.5582e-36	2.2256e-33	2.68267e-17	9.48116e-17
407.1	1.55656e-36	2.26388e-33	2.68252e-17	9.47967e-17
407.2	1.55492e-36	2.30216e-33	2.68237e-17	9.47818e-17
407.3	1.55328e-36	2.34044e-33	2.68222e-17	9.47669e-17
407.4	1.55164e-36	2.37872e-33	2.68207e-17	9.47514e-17
407.5	1.55e-36	2.417e-33	2.6819e-17	9.47337e-17
407.6	1.54836e-36	2.45528e-33	2.68173e-17	9.47159e-17
407.7	1.54672e-36	2.49356e-33	2.68156e-17	9.46982e-17
407.8	1.54508e-36	2.53184e-33	2.68139e-17	9.46804e-17
407.9	1.54344e-36	2.57012e-33	2.68121e-17	9.46626e-17
408	1.5418e-36	2.6084e-33	2.68104e-17	9.46448e-17
408.1	1.54016e-36	2.64668e-33	2.68087e-17	9.46271e-17
408.2	1.53852e-36	2.68496e-33	2.6807e-17	9.46093e-17
408.3	1.53688e-36	2.72324e-33	2.68053e-17	9.45916e-17
408.4	1.53524e-36	2.76152e-33	2.68036e-17	9.46204e-17
408.5	1.5336e-36	2.7998e-33	2.68019e-17	9.4661e-17
408.6	1.53196e-36	2.83808e-33	2.68002e-17	9.47015e-17
408.7	1.53032e-36	2.87636e-33	2.67985e-17	9.4742e-17
408.8	1.52868e-36	2.91464e-33	2.67968e-17	9.47826e-17
408.9	1.52704e-36	2.95292e-33	2.67951e-17	9.48231e-17
409	1.5254e-36	2.9912e-33	2.67934e-17	9.48636e-17
409.1	1.52376e-36	3.02948e-33	2.67917e-17	9.49042e-17
409.2	1.52212e-36	3.06776e-33	2.679e-17	9.49447e-17
409.3	1.52048e-36	3.10604e-33	2.67883e-17	9.50029e-17
409.4	1.51884e-36	3.14432e-33	2.67866e-17	9.50876e-17
409.5	1.5172e-36	3.1826e-33	2.67849e-17	9.51722e-17
409.6	1.51556e-36	3.22088e-33	2.67832e-17	9.52569e-17
409.7	1.51392e-36	3.25916e-33	2.67815e-17	9.53416e-17
409.8	1.51228e-36	3.29744e-33	2.67798e-17	9.54263e-17
409.9	1.51064e-36	3.33572e-33	2.67781e-17	9.5511e-17
410	1.509e-36	3.374e-33	2.67764e-17	9.55956e-17
410.1	1.50757e-36	3.41228e-33	2.67747e-17	9.56803e-17
410.2	1.50614e-36	3.45056e-33	2.6773e-17	9.5765e-17
410.3	1.50471e-36	3.48884e-33	2.67713e-17	9.58216e-17
410.4	1.50328e-36	3.52712e-33	2.67696e-17	9.58783e-17
410.5	1.50185e-36	3.5654e-33	2.67679e-17	9.59349e-17
410.6	1.50042e-36	3.60368e-33	2.67663e-17	9.59915e-17
410.7	1.49899e-36	3.64196e-33	2.67646e-17	9.60482e-17
410.8	1.49756e-36	3.68024e-33	2.67629e-17	9.61048e-17
410.9	1.49613e-36	3.71852e-33	2.67612e-17	9.61614e-17
411	1.4947e-36	3.7568e-33	2.67595e-17	9.62181e-17
411.1	1.49327e-36	3.79508e-33	2.67578e-17	9.62747e-17
411.2	1.49184e-36	3.83336e-33	2.67562e-17	9.63024e-17
411.3	1.49041e-36	3.87164e-33	2.67545e-17	9.63013e-17
411.4	1.48898e-36	3.90992e-33	2.67528e-17	9.63001e-17
411.5	1.48755e-36	3.9482e-33	2.67511e-17	9.6299e-17
411.6	1.48612e-36	3.98648e-33	2.67494e-17	9.62978e-17
411.7	1.48469e-36	4.02476e-33	2.67477e-17	9.62966e-17
411.8	1.48326e-36	4.06304e-33	2.67461e-17	9.62955e-17
411.9	1.48183e-36	4.10132e-33	2.67444e-17	9.62943e-17
412	1.4804e-36	4.1396e-33	2.67427e-17	9.62932e-17
412.1	1.47897e-36	4.17788e-33	2.6741e-17	9.6292e-17
412.2	1.47754e-36	4.21616e-33	2.6739e-17	9.62896e-17
412.3	1.47611e-36	4.25444e-33	2.6737e-17	9.62872e-17
412.4	1.47468e-36	4.29272e-33	2.6735e-17	9.62847e-17
412.5	1.47325e-36	4.331e-33	2.6733e-17	9.62823e-17
412.6	1.47182e-36	4.36928e-33	2.6731e-17	9.62799e-17
412.7	1.47039e-36	4.40756e-33	2.6729e-17	9.62775e-17
412.8	1.46896e-36	4.44584e-33	2.6727e-17	9.62751e-17
412.9	1.46753e-36	4.48412e-33	2.6725e-17	9.62726e-17
413	1.4661e-36	4.5224e-33	2.6723e-17	9.62702e-17
413.1	1.46467e-36	4.56068e-33	2.6721e-17	9.62988e-17
413.2	1.46324e-36	4.59896e-33	2.6719e-17	9.63585e-17
413.3	1.46181e-36	4.63724e-33	2.6717e-17	9.64182e-17
413.4	1.46038e-36	4.67552e-33	2.6715e-17	9.64779e-17
413.5	1.45895e-36	4.7138e-33	2.6713e-17	9.65376e-17
413.6	1.45752e-36	4.75208e-33	2.6711e-17	9.65973e-17
413.7	1.45609e-36	4.79036e-33	2.6709e-17	9.66569e-17
413.8	1.45466e-36	4.82864e-33	2.6707e-17	9.67166e-17
413.9	1.45323e-36	4.86692e-33	2.6705e-17	9.67763e-17
414	1.4518e-36	4.9052e-33	2.6703e-17	9.6836e-17
414.1	1.45037e-36	4.94348e-33	2.6701e-17	9.69377e-17
414.2	1.44894e-36	4.98176e-33	2.6699e-17	9.70394e-17
414.3	1.44751e-36	5.02004e-33	2.6697e-17	9.71411e-17
414.4	1.44608e-36	5.05832e-33	2.6695e-17	9.72427e-17
414.5	1.44465e-36	5.0966e-33	2.6693e-17	9.73444e-17
414.6	1.44322e-36	5.13488e-33	2.6691e-17	9.74461e-17
414.7	1.44179e-36	5.17316e-33	2.6689e-17	9.75478e-17
414.8	1.44036e-36	5.21144e-33	2.6687e-17	9.76495e-17
414.9	1.43893e-36	5.24972e-33	2.6685e-17	9.77512e-17
415	1.4375e-36	5.288e-33	2.6683e-17	9.78389e-17
415.1	1.43607e-36	5.32628e-33	2.6681e-17	9.79126e-17
415.2	1.43464e-36	5.36456e-33	2.66791e-17	9.79864e-17
415.3	1.43321e-36	5.40284e-33	2.66771e-17	9.80601e-17
415.4	1.43178e-36	5.44112e-33	2.66751e-17	9.81339e-17
415.5	1.43035e-36	5.4794e-33	2.66731e-17	9.82076e-17
415.6	1.42892e-36	5.51768e-33	2.66711e-17	9.82814e-17
415.7	1.42749e-36	5.55596e-33	2.66692e-17	9.83551e-17
415.8	1.42606e-36	5.59423e-33	2.66672e-17	9.84289e-17
415.9	1.42463e-36	5.63252e-33	2.66652e-17	9.85026e-17
416	1.4232e-36	5.6708e-33	2.66632e-17	9.85134e-17
416.1	1.42177e-36	5.70908e-33	2.66612e-17	9.85171e-17
416.2	1.42034e-36	5.74736e-33	2.66593e-17	9.85209e-17
416.3	1.41891e-36	5.78564e-33	2.66573e-17	9.85246e-17
416.4	1.41748e-36	5.82392e-33	2.66553e-17	9.85284e-17
416.5	1.41605e-36	5.8622e-33	2.66533e-17	9.85321e-17
416.6	1.41462e-36	5.90048e-33	2.66513e-17	9.85359e-17
416.7	1.41319e-36	5.93876e-33	2.66494e-17	9.85396e-17
416.8	1.41176e-36	5.97704e-33	2.66474e-17	9.85434e-17
416.9	1.41033e-36	6.01532e-33	2.66453e-17	9.85441e-17
417	1.4089e-36	6.0536e-33	2.66432e-17	9.85377e-17
417.1	1.40747e-36	6.09188e-33	2.6641e-17	9.85314e-17
417.2	1.40604e-36	6.13016e-33	2.66388e-17	9.8525e-17
417.3	1.40461e-36	6.16843e-33	2.66366e-17	9.85187e-17
417.4	1.40318e-36	6.20672e-33	2.66344e-17	9.85123e-17
417.5	1.40175e-36	6.245e-33	2.66322e-17	9.8506e-17
417.6	1.40032e-36	6.28328e-33	2.663e-17	9.84996e-17
417.7	1.39889e-36	6.32156e-33	2.66278e-17	9.84933e-17
417.8	1.39746e-36	6.35983e-33	2.66257e-17	9.84869e-17
417.9	1.39603e-36	6.39812e-33	2.66233e-17	9.85188e-17
418	1.3946e-36	6.4364e-33	2.66209e-17	9.8567e-17
418.1	1.39317e-36	6.47468e-33	2.66185e-17	9.86152e-17
418.2	1.39174e-36	6.51296e-33	2.66161e-17	9.86634e-17
418.3	1.39031e-36	6.55123e-33	2.66137e-17	9.87117e-17
418.4	1.38888e-36	6.58952e-33	2.66113e-17	9.87599e-17
418.5	1.38745e-36	6.6278e-33	2.66089e-17	9.88081e-17
418.6	1.38602e-36	6.66608e-33	2.66066e-17	9.88564e-17
418.7	1.38459e-36	6.70436e-33	2.66042e-17	9.89046e-17
418.8	1.38316e-36	6.74263e-33	2.66018e-17	9.89577e-17
418.9	1.38173e-36	6.78092e-33	2.65995e-17	9.90545e-17
419	1.3803e-36	6.8192e-33	2.65972e-17	9.91513e-17
419.1	1.37887e-36	6.85748e-33	2.6595e-17	9.92481e-17
419.2	1.37744e-36	6.89576e-33	2.65927e-17	9.93449e-17
419.3	1.37601e-36	6.93403e-33	2.65904e-17	9.94417e-17
419.4	1.37458e-36	6.97232e-33	2.65882e-17	9.95385e-17
419.5	1.37315e-36	7.0106e-33	2.65859e-17	9.96353e-17
419.6	1.37172e-36	7.04888e-33	2.65836e-17	9.97321e-17
419.7	1.37029e-36	7.08716e-33	2.65814e-17	9.98289e-17
419.8	1.36886e-36	7.12544e-33	2.65791e-17	9.99156e-17
419.9	1.36743e-36	7.16372e-33	2.65768e-17	9.9987e-17
420	1.366e-36	7.202e-33	2.65746e-17	1.00058e-16
420.1	1.36473e-36	7.24028e-33	2.65723e-17	1.0013e-16
420.2	1.36346e-36	7.27856e-33	2.657e-17	1.00201e-16
420.3	1.36219e-36	7.31684e-33	2.65678e-17	1.00273e-16
420.4	1.36092e-36	7.35512e-33	2.65655e-17	1.00344e-16
420.5	1.35965e-36	7.3934e-33	2.65632e-17	1.00416e-16
420.6	1.35838e-36	7.43168e-33	2.65609e-17	1.00487e-16
420.7	1.35711e-36	7.46996e-33	2.65587e-17	1.00559e-16
420.8	1.35584e-36	7.50824e-33	2.65563e-17	1.00579e-16
420.9	1.35457e-36	7.54652e-33	2.6554e-17	1.00576e-16
421	1.3533e-36	7.5848e-33	2.65516e-17	1.00574e-16
421.1	1.35203e-36	7.62308e-33	2.65492e-17	1.00572e-16
421.2	1.35076e-36	7.66136e-33	2.65469e-17	1.0057e-16
421.3	1.34949e-36	7.69964e-33	2.65445e-17	1.00568e-16
421.4	1.34822e-36	7.73792e-33	2.65421e-17	1.00566e-16
421.5	1.34695e-36	7.7762e-33	2.65397e-17	1.00564e-16
421.6	1.34568e-36	7.81448e-33	2.65374e-17	1.00562e-16
421.7	1.34441e-36	7.85276e-33	2.6535e-17	1.0056e-16
421.8	1.34314e-36	7.89104e-33	2.65325e-17	1.00529e-16
421.9	1.34187e-36	7.92932e-33	2.65301e-17	1.00498e-16
422	1.3406e-36	7.9676e-33	2.65276e-17	1.00467e-16
422.1	1.33933e-36	8.00588e-33	2.65251e-17	1.00436e-16
422.2	1.33806e-36	8.04416e-33	2.65226e-17	1.00405e-16
422.3	1.33679e-36	8.08244e-33	2.65202e-17	1.00374e-16
422.4	1.33552e-36	8.12072e-33	2.65177e-17	1.00344e-16
422.5	1.33425e-36	8.159e-33	2.65152e-17	1.00313e-16
422.6	1.33298e-36	8.19728e-33	2.65127e-17	1.00282e-16
422.7	1.33171e-36	8.23556e-33	2.65102e-17	1.00265e-16
422.8	1.33044e-36	8.27384e-33	2.65076e-17	1.0028e-16
422.9	1.32917e-36	8.31212e-33	2.65051e-17	1.00296e-16
423	1.3279e-36	8.3504e-33	2.65025e-17	1.00311e-16
423.1	1.32663e-36	8.38868e-33	2.64999e-17	1.00326e-16
423.2	1.32536e-36	8.42696e-33	2.64973e-17	1.00342e-16
423.3	1.32409e-36	8.46524e-33	2.64948e-17	1.00357e-16
423.4	1.32282e-36	8.50352e-33	2.64922e-17	1.00373e-16
423.5	1.32155e-36	8.5418e-33	2.64896e-17	1.00388e-16
423.6	1.32028e-36	8.58008e-33	2.6487e-17	1.00404e-16
423.7	1.31901e-36	8.61836e-33	2.64844e-17	1.00452e-16
423.8	1.31774e-36	8.65664e-33	2.64818e-17	1.00523e-16
423.9	1.31647e-36	8.69492e-33	2.64791e-17	1.00593e-16
424	1.3152e-36	8.7332e-33	2.64764e-17	1.00663e-16
424.1	1.31393e-36	8.77148e-33	2.64738e-17	1.00734e-16
424.2	1.31266e-36	8.80976e-33	2.64711e-17	1.00804e-16
424.3	1.31139e-36	8.84803e-33	2.64685e-17	1.00875e-16
424.4	1.31012e-36	8.88632e-33	2.64658e-17	1.00945e-16
424.5	1.30885e-36	8.9246e-33	2.64632e-17	1.01016e-16
424.6	1.30758e-36	8.96288e-33	2.64605e-17	1.01086e-16
424.7	1.30631e-36	9.00116e-33	2.6458e-17	1.01143e-16
424.8	1.30504e-36	9.03943e-33	2.64554e-17	1.01197e-16
424.9	1.30377e-36	9.07772e-33	2.64529e-17	1.01251e-16
425	1.3025e-36	9.116e-33	2.64503e-17	1.01306e-16
425.1	1.30123e-36	9.15428e-33	2.64478e-17	1.0136e-16
425.2	1.29996e-36	9.19256e-33	2.64452e-17	1.01414e-16
425.3	1.29869e-36	9.23084e-33	2.64427e-17	1.01468e-16
425.4	1.29742e-36	9.26912e-33	2.64401e-17	1.01522e-16
425.5	1.29615e-36	9.3074e-33	2.64376e-17	1.01576e-16
425.6	1.29488e-36	9.34568e-33	2.6435e-17	1.0163e-16
425.7	1.29361e-36	9.38396e-33	2.64324e-17	1.01614e-16
425.8	1.29234e-36	9.42224e-33	2.64299e-17	1.01597e-16
425.9	1.29107e-36	9.46052e-33	2.64273e-17	1.01581e-16
426	1.2898e-36	9.4988e-33	2.64248e-17	1.01565e-16
426.1	1.28853e-36	9.53708e-33	2.64222e-17	1.01548e-16
426.2	1.28726e-36	9.57536e-33	2.64197e-17	1.01532e-16
426.3	1.28599e-36	9.61364e-33	2.64171e-17	1.01516e-16
426.4	1.28472e-36	9.65192e-33	2.64146e-17	1.01499e-16
426.5	1.28345e-36	9.6902e-33	2.6412e-17	1.01483e-16
426.6	1.28218e-36	9.72848e-33	2.64094e-17	1.01458e-16
426.7	1.28091e-36	9.76676e-33	2.64066e-17	1.01399e-16
426.8	1.27964e-36	9.80504e-33	2.64037e-17	1.0134e-16
426.9	1.27837e-36	9.84332e-33	2.64009e-17	1.01281e-16
427	1.2771e-36	9.8816e-33	2.6398e-17	1.01221e-16
427.1	1.27583e-36	9.91988e-33	2.63951e-17	1.01162e-16
427.2	1.27456e-36	9.95817e-33	2.63923e-17	1.01103e-16
427.3	1.27329e-36	9.99644e-33	2.63894e-17	1.01044e-16
427.4	1.27202e-36	1.00347e-32	2.63866e-17	1.00985e-16
427.5	1.27075e-36	1.0073e-32	2.63837e-17	1.00926e-16
427.6	1.26948e-36	1.01113e-32	2.63808e-17	1.00881e-16
427.7	1.26821e-36	1.01496e-32	2.63779e-17	1.00859e-16
427.8	1.26694e-36	1.01878e-32	2.6375e-17	1.00837e-16
427.9	1.26567e-36	1.02261e-32	2.6372e-17	1.00814e-16
428	1.2644e-36	1.02644e-32	2.63691e-17	1.00792e-16
428.1	1.26313e-36	1.03027e-32	2.63662e-17	1.0077e-16
428.2	1.26186e-36	1.0341e-32	2.63633e-17	1.00748e-16
428.3	1.26059e-36	1.03792e-32	2.63603e-17	1.00726e-16
428.4	1.25932e-36	1.04175e-32	2.63574e-17	1.00703e-16
428.5	1.25805e-36	1.04558e-32	2.63545e-17	1.00681e-16
428.6	1.25678e-36	1.04941e-32	2.63515e-17	1.00683e-16
428.7	1.25551e-36	1.05324e-32	2.63485e-17	1.00708e-16
428.8	1.25424e-36	1.05706e-32	2.63454e-17	1.00733e-16
428.9	1.25297e-36	1.06089e-32	2.63424e-17	1.00758e-16
429	1.2517e-36	1.06472e-32	2.63394e-17	1.00784e-16
429.1	1.25043e-36	1.06855e-32	2.63363e-17	1.00809e-16
429.2	1.24916e-36	1.07238e-32	2.63333e-17	1.00834e-16
429.3	1.24789e-36	1.0762e-32	2.63303e-17	1.00859e-16
429.4	1.24662e-36	1.08003e-32	2.63272e-17	1.00885e-16
429.5	1.24535e-36	1.08386e-32	2.63242e-17	1.0091e-16
429.6	1.24408e-36	1.08769e-32	2.63213e-17	1.00938e-16
429.7	1.24281e-36	1.09152e-32	2.63185e-17	1.00968e-16
429.8	1.24154e-36	1.09534e-32	2.63156e-17	1.00999e-16
429.9	1.24027e-36	1.09917e-32	2.63128e-17	1.01029e-16
430	1.239e-36	1.103e-32	2.631e-17	1.01059e-16
430.1	1.23788e-36	1.10683e-32	2.63072e-17	1.0109e-16
430.2	1.23676e-36	1.11066e-32	2.63043e-17	1.0112e-16
430.3	1.23564e-36	1.11448e-32	2.63015e-17	1.0115e-16
430.4	1.23452e-36	1.11831e-32	2.62987e-17	1.01181e-16
430.5	1.2334e-36	1.12214e-32	2.62958e-17	1.01211e-16
430.6	1.23228e-36	1.12597e-32	2.6293e-17	1.01201e-16
430.7	1.23116e-36	1.1298e-32	2.62902e-17	1.01174e-16
430.8	1.23004e-36	1.13362e-32	2.62874e-17	1.01146e-16
430.9	1.22892e-36	1.13745e-32	2.62845e-17	1.01119e-16
431	1.2278e-36	1.14128e-32	2.62817e-17	1.01092e-16
431.1	1.22668e-36	1.14511e-32	2.62789e-17	1.01065e-16
431.2	1.22556e-36	1.14894e-32	2.62761e-17	1.01037e-16
431.3	1.22444e-36	1.15276e-32	2.62732e-17	1.0101e-16
431.4	1.22332e-36	1.15659e-32	2.62704e-17	1.00983e-16
431.5	1.2222e-36	1.16042e-32	2.62676e-17	1.00955e-16
431.6	1.22108e-36	1.16425e-32	2.62646e-17	1.00886e-16
431.7	1.21996e-36	1.16808e-32	2.62615e-17	1.00806e-16
431.8	1.21884e-36	1.1719e-32	2.62585e-17	1.00727e-16
431.9	1.21772e-36	1.17573e-32	2.62555e-17	1.00647e-16
432	1.2166e-36	1.17956e-32	2.62525e-17	1.00567e-16
432.1	1.21548e-36	1.18339e-32	2.62494e-17	1.00487e-16
432.2	1.21436e-36	1.18722e-32	2.62464e-17	1.00407e-16
432.3	1.21324e-36	1.19104e-32	2.62434e-17	1.00328e-16
432.4	1.21212e-36	1.19487e-32	2.62403e-17	1.00248e-16
432.5	1.211e-36	1.1987e-32	2.62373e-17	1.00168e-16
432.6	1.20988e-36	1.20253e-32	2.62339e-17	1.00105e-16
432.7	1.20876e-36	1.20636e-32	2.62305e-17	1.00045e-16
432.8	1.20764e-36	1.21018e-32	2.62271e-17	9.9984e-17
432.9	1.20652e-36	1.21401e-32	2.62237e-17	9.99233e-17
433	1.2054e-36	1.21784e-32	2.62203e-17	9.98626e-17
433.1	1.20428e-36	1.22167e-32	2.62169e-17	9.98019e-17
433.2	1.20316e-36	1.2255e-32	2.62135e-17	9.97412e-17
433.3	1.20204e-36	1.22932e-32	2.62101e-17	9.96805e-17
433.4	1.20092e-36	1.23315e-32	2.62067e-17	9.96198e-17
433.5	1.1998e-36	1.23698e-32	2.62033e-17	9.95591e-17
433.6	1.19868e-36	1.24081e-32	2.61999e-17	9.95473e-17
433.7	1.19756e-36	1.24464e-32	2.61964e-17	9.9541e-17
433.8	1.19644e-36	1.24846e-32	2.61929e-17	9.95347e-17
433.9	1.19532e-36	1.25229e-32	2.61894e-17	9.95284e-17
434	1.1942e-36	1.25612e-32	2.61858e-17	9.95221e-17
434.1	1.19308e-36	1.25995e-32	2.61824e-17	9.95158e-17
434.2	1.19196e-36	1.26378e-32	2.61789e-17	9.95095e-17
434.3	1.19084e-36	1.2676e-32	2.61753e-17	9.95032e-17
434.4	1.18972e-36	1.27143e-32	2.61718e-17	9.94969e-17
434.5	1.1886e-36	1.27526e-32	2.61684e-17	9.94906e-17
434.6	1.18748e-36	1.27909e-32	2.6165e-17	9.94994e-17
434.7	1.18636e-36	1.28292e-32	2.61617e-17	9.95099e-17
434.8	1.18524e-36	1.28674e-32	2.61584e-17	9.95204e-17
434.9	1.18412e-36	1.29057e-32	2.61551e-17	9.9531e-17
435	1.183e-36	1.2944e-32	2.61518e-17	9.95415e-17
435.1	1.18188e-36	1.29823e-32	2.61485e-17	9.95519e-17
435.2	1.18076e-36	1.30206e-32	2.61452e-17	9.95624e-17
435.3	1.17964e-36	1.30588e-32	2.61419e-17	9.9573e-17
435.4	1.17852e-36	1.30971e-32	2.61386e-17	9.95835e-17
435.5	1.1774e-36	1.31354e-32	2.61353e-17	9.95939e-17
435.6	1.17628e-36	1.31737e-32	2.61321e-17	9.95716e-17
435.7	1.17516e-36	1.3212e-32	2.6129e-17	9.95455e-17
435.8	1.17404e-36	1.32502e-32	2.61258e-17	9.95195e-17
435.9	1.17292e-36	1.32885e-32	2.61226e-17	9.94934e-17
436	1.1718e-36	1.33268e-32	2.61195e-17	9.94674e-17
436.1	1.17068e-36	1.33651e-32	2.61163e-17	9.94414e-17
436.2	1.16956e-36	1.34034e-32	2.61131e-17	9.94153e-17
436.3	1.16844e-36	1.34416e-32	2.611e-17	9.93893e-17
436.4	1.16732e-36	1.34799e-32	2.61068e-17	9.93632e-17
436.5	1.1662e-36	1.35182e-32	2.61036e-17	9.93372e-17
436.6	1.16508e-36	1.35565e-32	2.61004e-17	9.92704e-17
436.7	1.16396e-36	1.35948e-32	2.60971e-17	9.91934e-17
